Issued date,Account ID,Bill_to_name,Billing Address,Bill_to_city,Billing State,Bill_to_zip,Customer Name,Default_salesman,Product_id,Product,Sales order Number,So_status,Sales person,So c1,So_c2,So_c3,So_c4,So_c5,So_c6,Sales Order ID,Soitem_id,Soitem_product_number,Customer ID,Product_description,Sales Order Item Description,Soitem_type,BOL,Carrier_name,Company_id,Company_name,Ship_status,Sales_order_number,Status ID,Salesmaninitials,Fulfilled Quantity,Last_unitprice,So_ct,Unitprice,Total price,Total cost,Sales Order Line Item
01-13-2026,499,LEFFERTS GARDEN MARKET,"1270 Nostrand Ave
IN STORE",Brooklyn,New York,11226,Rep Rally,,207,KB-3000,KW#BPUO7W32YI38LS,Fulfilled,Commerce,,,,,22487,22487,25574,"77,505",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233149,UPS,1,CWL Brands,Shipped,KW#BPUO7W32YI38LS,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-13-2026,499,LEFFERTS GARDEN MARKET,"1270 Nostrand Ave
IN STORE",Brooklyn,New York,11226,Rep Rally,,11,Shipping,KW#BPUO7W32YI38LS,Fulfilled,Commerce,,,,,22487,22487,25574,"77,567",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160333529777,Shipping,233149,UPS,1,CWL Brands,Shipped,KW#BPUO7W32YI38LS,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,RABBIT HOLE KAVA BAR,"27975 Old 41 Rd
Ste 102",Bonita Springs,Florida,34135,Rep Rally,,207,KB-3000,KW#RJMTORZQR65535,Fulfilled,Commerce,,,,,22488,22488,25576,"77,507",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233187,UPS,1,CWL Brands,Shipped,KW#RJMTORZQR65535,30,,8.00,$60.0000,1.00,$60.00,$480.00,$41.96,1.00
01-13-2026,499,RABBIT HOLE KAVA BAR,"27975 Old 41 Rd
Ste 102",Bonita Springs,Florida,34135,Rep Rally,,11,Shipping,KW#RJMTORZQR65535,Fulfilled,Commerce,,,,,22488,22488,25576,"77,551",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160306676285,Shipping,233187,UPS,1,CWL Brands,Shipped,KW#RJMTORZQR65535,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,777 SMOKE SHOP,"7213 Market St
A",Wilmington,North Carolina,28411,Rep Rally,,206,KB-4000,KW#7ECVLD85Y3C5WR,Fulfilled,Commerce,,,,,22489,22489,25577,"77,547",KB-4000,342,Focus MC12,Focus MC12,Sale,233101,UPS,1,CWL Brands,Shipped,KW#7ECVLD85Y3C5WR,30,,1.00,$576.0000,1.00,$720.00,$720.00,$217.22,1.00
01-13-2026,499,777 SMOKE SHOP,"7213 Market St
A",Wilmington,North Carolina,28411,Rep Rally,,11,Shipping,KW#7ECVLD85Y3C5WR,Fulfilled,Commerce,,,,,22489,22489,25577,"77,579",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160322563394,Shipping,233101,UPS,1,CWL Brands,Shipped,KW#7ECVLD85Y3C5WR,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,TINY GROCER / HYDE PARK,"4300 Speedway
Suite 101",Austin,Texas,78751,Rep Rally,,207,KB-3000,KW#EUZKNALJ2RS40P,Fulfilled,Commerce,,,,,22490,22490,25578,"77,509",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233156,UPS,1,CWL Brands,Shipped,KW#EUZKNALJ2RS40P,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-13-2026,499,TINY GROCER / HYDE PARK,"4300 Speedway
Suite 101",Austin,Texas,78751,Rep Rally,,11,Shipping,KW#EUZKNALJ2RS40P,Fulfilled,Commerce,,,,,22490,22490,25578,"77,566",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160316845332,Shipping,233156,UPS,1,CWL Brands,Shipped,KW#EUZKNALJ2RS40P,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,RAINCITY WHOLESALE,"5013 Pacific Hwy E
Ste 10",Fife,Washington,98424,Rep Rally,,206,KB-4000,KW#GM3JU75ISHW1H6,Fulfilled,Commerce,,,,,22491,22491,25579,"77,549",KB-4000,342,Focus MC12,Focus MC12,Sale,233163,UPS,1,CWL Brands,Shipped,KW#GM3JU75ISHW1H6,30,,1.00,$576.0000,1.00,$720.00,$720.00,$220.82,1.00
01-13-2026,499,RAINCITY WHOLESALE,"5013 Pacific Hwy E
Ste 10",Fife,Washington,98424,Rep Rally,,11,Shipping,KW#GM3JU75ISHW1H6,Fulfilled,Commerce,,,,,22491,22491,25579,"77,561",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160310966114,Shipping,233163,UPS,1,CWL Brands,Shipped,KW#GM3JU75ISHW1H6,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,T SQUARE 1,"897 S Havana St
IN STORE",Aurora,Colorado,80012,Rep Rally,,206,KB-4000,KW#ACIC1VLMANKKF1,Fulfilled,Commerce,,,,,22492,22492,25580,"77,548",KB-4000,342,Focus MC12,Focus MC12,Sale,233132,UPS,1,CWL Brands,Shipped,KW#ACIC1VLMANKKF1,30,,1.00,$576.0000,1.00,$720.00,$720.00,$220.82,1.00
01-13-2026,499,T SQUARE 1,"897 S Havana St
IN STORE",Aurora,Colorado,80012,Rep Rally,,11,Shipping,KW#ACIC1VLMANKKF1,Fulfilled,Commerce,,,,,22492,22492,25580,"77,563",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160326460952,Shipping,233132,UPS,1,CWL Brands,Shipped,KW#ACIC1VLMANKKF1,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,DANNY'S LIQUOR,"6830 La Tijera Blvd
IN STORE",Los Angeles,California,90045,Rep Rally,,207,KB-3000,KW#VAT04BC7PP46TQ,Fulfilled,Commerce,,,,,22493,22493,25582,"77,514",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233200,UPS,1,CWL Brands,Shipped,KW#VAT04BC7PP46TQ,30,,6.00,$60.0000,1.00,$60.00,$360.00,$31.47,1.00
01-13-2026,499,DANNY'S LIQUOR,"6830 La Tijera Blvd
IN STORE",Los Angeles,California,90045,Rep Rally,,11,Shipping,KW#VAT04BC7PP46TQ,Fulfilled,Commerce,,,,,22493,22493,25582,"77,564",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160319801123,Shipping,233200,UPS,1,CWL Brands,Shipped,KW#VAT04BC7PP46TQ,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-13-2026,499,CIGARETTE CITY #2,"1722 Mangrove Ave
27",Chico,California,95926,Rep Rally,,206,KB-4000,10194,Fulfilled,Commerce,,,,,,,25553,"77,449",KB-4000,342,Focus MC12,Focus MC12,Credit Return,,,0,,,,0,,1.00,$576.0000,1.00,-$720.00,-$720.00,-$241.84,1.00
01-14-2026,785,The Kind Connection Smoke Shop,911 N Lake Havasu Ave,Lake Havasu City,Arizona,86403,The Kind Connection Smoke Shop,,206,KB-4000,10205,Fulfilled,Jared,,,,,,,25581,"77,512",KB-4000,623,Focus MC12,Focus MC12,Sale,233330,UPS,1,CWL Brands,Shipped,10205,30,JL,1.00,$576.0000,1.00,$720.00,$720.00,$212.52,1.00
01-14-2026,785,The Kind Connection Smoke Shop,911 N Lake Havasu Ave,Lake Havasu City,Arizona,86403,The Kind Connection Smoke Shop,,197,KB-4002,10205,Fulfilled,Jared,,,,,,,25581,"77,513",KB-4002,623,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,233330,UPS,1,CWL Brands,Shipped,10205,30,JL,1.00,$504.0000,1.00,$504.00,$504.00,$119.31,2.00
01-14-2026,785,The Kind Connection Smoke Shop,911 N Lake Havasu Ave,Lake Havasu City,Arizona,86403,The Kind Connection Smoke Shop,,11,Shipping,10205,Fulfilled,Jared,,,,,,,25581,"77,610",Shipping,623,Shipping,Shipping Tracking: 1Z90V7160337693038,Shipping,233330,UPS,1,CWL Brands,Shipped,10205,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-14-2026,1194,Supreme Glass Wholesale Inc,"1525 S Baker Ave, Unit B",Ontario,California,91761,Supreme Glass Wholesale Inc,Shane Hymas,206,KB-4000,10207,Fulfilled,Zalak,,,,,,,25604,"77,611",KB-4000,1030,Focus MC12,Focus MC12,Sale,233507,UPS,1,CWL Brands,Shipped,10207,30,ED,56.00,$576.0000,1.00,$576.00,"$32,256.00","$11,395.45",1.00
01-14-2026,1194,Supreme Glass Wholesale Inc,"1525 S Baker Ave, Unit B",Ontario,California,91761,Supreme Glass Wholesale Inc,Shane Hymas,11,Shipping,10207,Fulfilled,Zalak,,,,,,,25604,"77,769",Shipping,1030,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122131350,Shipping,233507,UPS,1,CWL Brands,Shipped,10207,30,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,ARCO STORE,"2402 Cascade Blvd
IN STORE",Redding,California,96003,Rep Rally,,206,KB-4000,KW#KC6LKNABC11P0X,Fulfilled,Commerce,,,,,22503,22503,25592,"77,581",KB-4000,342,Focus MC12,Focus MC12,Sale,233248,UPS,1,CWL Brands,Shipped,KW#KC6LKNABC11P0X,30,,1.00,$576.0000,1.00,$720.00,$720.00,$217.22,1.00
01-14-2026,499,ARCO STORE,"2402 Cascade Blvd
IN STORE",Redding,California,96003,Rep Rally,,11,Shipping,KW#KC6LKNABC11P0X,Fulfilled,Commerce,,,,,22503,22503,25592,"77,584",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160304687795,Shipping,233248,UPS,1,CWL Brands,Shipped,KW#KC6LKNABC11P0X,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,AUNTEE M’S MARKET AND LIQUOR,"4300 West Tropicana Avenue
STE A",Las Vegas,Nevada,89103,Rep Rally,,206,KB-4000,KW#ZPJLZ842NOJOXA,Fulfilled,Commerce,,,,,22504,22504,25593,"77,578",KB-4000,342,Focus MC12,Focus MC12,Sale,233231,UPS,1,CWL Brands,Shipped,KW#ZPJLZ842NOJOXA,30,,1.00,$576.0000,1.00,$720.00,$720.00,$217.22,1.00
01-14-2026,499,AUNTEE M’S MARKET AND LIQUOR,"4300 West Tropicana Avenue
STE A",Las Vegas,Nevada,89103,Rep Rally,,11,Shipping,KW#ZPJLZ842NOJOXA,Fulfilled,Commerce,,,,,22504,22504,25593,"77,583",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160307844387,Shipping,233231,UPS,1,CWL Brands,Shipped,KW#ZPJLZ842NOJOXA,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,BEER SHACK,"35-14 28th Ave
IN STORE",Queens,New York,11103,Rep Rally,,204,KB-3003,KW#4QL2QFHYYJLHIC,Fulfilled,Commerce,,,,,22505,22505,25594,"77,558",KB-3003,342,Mango-Tango 12pk,Mango-Tango 12pk,Sale,233262,UPS,1,CWL Brands,Shipped,KW#4QL2QFHYYJLHIC,30,,3.00,$72.0000,1.00,$59.88,$179.64,$51.71,1.00
01-14-2026,499,BEER SHACK,"35-14 28th Ave
IN STORE",Queens,New York,11103,Rep Rally,,11,Shipping,KW#4QL2QFHYYJLHIC,Fulfilled,Commerce,,,,,22505,22505,25594,"77,586",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160317468408,Shipping,233262,UPS,1,CWL Brands,Shipped,KW#4QL2QFHYYJLHIC,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,BEER CAVE,"2110 30th Ave.
Ste 1",Queens,New York,11102,Rep Rally,,204,KB-3003,KW#8NSH0IX56HL0N8,Fulfilled,Commerce,,,,,22506,22506,25595,"77,559",KB-3003,342,Mango-Tango 12pk,Mango-Tango 12pk,Sale,233255,UPS,1,CWL Brands,Shipped,KW#8NSH0IX56HL0N8,30,,3.00,$72.0000,1.00,$59.88,$179.64,$51.71,1.00
01-14-2026,499,BEER CAVE,"2110 30th Ave.
Ste 1",Queens,New York,11102,Rep Rally,,11,Shipping,KW#8NSH0IX56HL0N8,Fulfilled,Commerce,,,,,22506,22506,25595,"77,585",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160333577000,Shipping,233255,UPS,1,CWL Brands,Shipped,KW#8NSH0IX56HL0N8,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,OSCARVILLE FOOD MART (CITGO),"8430 Browns Bridge Rd
IN STORE",Gainesville,Georgia,30506,Rep Rally,,204,KB-3003,KW#5UCBT5773N0P92,Fulfilled,Commerce,,,,,22510,22510,25600,"77,601",KB-3003,342,Mango-Tango 12pk,Mango-Tango 12pk,Sale,233323,UPS,1,CWL Brands,Shipped,KW#5UCBT5773N0P92,30,,2.00,$72.0000,1.00,$59.88,$119.76,$34.47,1.00
01-14-2026,499,OSCARVILLE FOOD MART (CITGO),"8430 Browns Bridge Rd
IN STORE",Gainesville,Georgia,30506,Rep Rally,,206,KB-4000,KW#5UCBT5773N0P92,Fulfilled,Commerce,,,,,22510,22510,25600,"77,602",KB-4000,342,Focus MC12,Focus MC12,Sale,233323,UPS,1,CWL Brands,Shipped,KW#5UCBT5773N0P92,30,,1.00,$576.0000,1.00,$720.00,$720.00,$212.52,2.00
01-14-2026,499,OSCARVILLE FOOD MART (CITGO),"8430 Browns Bridge Rd
IN STORE",Gainesville,Georgia,30506,Rep Rally,,11,Shipping,KW#5UCBT5773N0P92,Fulfilled,Commerce,,,,,22510,22510,25600,"77,603",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160305817222,Shipping,233323,UPS,1,CWL Brands,Shipped,KW#5UCBT5773N0P92,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-14-2026,499,STAR MART,"1249 Montauk Hwy
IN STORE",Oakdale,New York,11769,Rep Rally,,207,KB-3000,KW#TL8TP2KFYNZJCU,Fulfilled,Commerce,,,,,22512,22512,25602,"77,606",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233347,UPS,1,CWL Brands,Shipped,KW#TL8TP2KFYNZJCU,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-14-2026,499,STAR MART,"1249 Montauk Hwy
IN STORE",Oakdale,New York,11769,Rep Rally,,204,KB-3003,KW#TL8TP2KFYNZJCU,Fulfilled,Commerce,,,,,22512,22512,25602,"77,607",KB-3003,342,Mango-Tango 12pk,Mango-Tango 12pk,Sale,233347,UPS,1,CWL Brands,Shipped,KW#TL8TP2KFYNZJCU,30,,2.00,$72.0000,1.00,$59.88,$119.76,$34.47,2.00
01-14-2026,499,STAR MART,"1249 Montauk Hwy
IN STORE",Oakdale,New York,11769,Rep Rally,,196,KB-3002,KW#TL8TP2KFYNZJCU,Fulfilled,Commerce,,,,,22512,22512,25602,"77,608",KB-3002,342,Zoom 12PK,Zoom 12PK,Sale,233347,UPS,1,CWL Brands,Shipped,KW#TL8TP2KFYNZJCU,30,,2.00,$42.0000,1.00,$42.00,$84.00,$32.46,3.00
01-14-2026,499,STAR MART,"1249 Montauk Hwy
IN STORE",Oakdale,New York,11769,Rep Rally,,11,Shipping,KW#TL8TP2KFYNZJCU,Fulfilled,Commerce,,,,,22512,22512,25602,"77,621",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160325773054,Shipping,233347,UPS,1,CWL Brands,Shipped,KW#TL8TP2KFYNZJCU,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-14-2026,499,STAR TRAVEL PLAZA - RESERVE,"5055 N RESERVE ST
IN STORE",MISSOULA,Montana,59808,Rep Rally,,207,KB-3000,KW#5GGEMC4FQT8T4X,Fulfilled,Commerce,,,,,22513,22513,25603,"77,609",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233354,UPS,1,CWL Brands,Shipped,KW#5GGEMC4FQT8T4X,30,,6.00,$60.0000,1.00,$60.00,$360.00,$31.47,1.00
01-14-2026,499,STAR TRAVEL PLAZA - RESERVE,"5055 N RESERVE ST
IN STORE",MISSOULA,Montana,59808,Rep Rally,,11,Shipping,KW#5GGEMC4FQT8T4X,Fulfilled,Commerce,,,,,22513,22513,25603,"77,626",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160331605867,Shipping,233354,UPS,1,CWL Brands,Shipped,KW#5GGEMC4FQT8T4X,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,PARADISE SMOKE SHOP(HUNT),"15 Oxford Way
Unit 7",Huntingtown,Maryland,20639,Rep Rally,,206,KB-4000,KW#BQKWII320VFDOQ,Fulfilled,Commerce,,,,,22515,22515,25607,"77,624",KB-4000,342,Focus MC12,Focus MC12,Sale,233361,UPS,1,CWL Brands,Shipped,KW#BQKWII320VFDOQ,30,,1.00,$576.0000,1.00,$720.00,$720.00,$209.59,1.00
01-14-2026,499,PARADISE SMOKE SHOP(HUNT),"15 Oxford Way
Unit 7",Huntingtown,Maryland,20639,Rep Rally,,11,Shipping,KW#BQKWII320VFDOQ,Fulfilled,Commerce,,,,,22515,22515,25607,"77,641",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160317242848,Shipping,233361,UPS,1,CWL Brands,Shipped,KW#BQKWII320VFDOQ,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,DOWNTOWN ORGANIC MARKET,"24 4th Ave
IN STORE",Brooklyn,New York,11217,Rep Rally,,207,KB-3000,KW#63XCFXCAMJEKH0,Fulfilled,Commerce,,,,,22517,22517,25609,"77,622",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233385,UPS,1,CWL Brands,Shipped,KW#63XCFXCAMJEKH0,30,,2.00,$60.0000,1.00,$60.00,$120.00,$10.49,1.00
01-14-2026,499,DOWNTOWN ORGANIC MARKET,"24 4th Ave
IN STORE",Brooklyn,New York,11217,Rep Rally,,11,Shipping,KW#63XCFXCAMJEKH0,Fulfilled,Commerce,,,,,22517,22517,25609,"77,645",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160300669455,Shipping,233385,UPS,1,CWL Brands,Shipped,KW#63XCFXCAMJEKH0,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,DIANA SMOKE SHOP,"4822 Pacific Avenue
Unit C",Tacoma,Washington,98408,Rep Rally,,206,KB-4000,KW#UWIH00Q1Y20KFR,Fulfilled,Commerce,,,,,22518,22518,25610,"77,625",KB-4000,342,Focus MC12,Focus MC12,Sale,233378,UPS,1,CWL Brands,Shipped,KW#UWIH00Q1Y20KFR,30,,1.00,$576.0000,1.00,$720.00,$720.00,$209.59,1.00
01-14-2026,499,DIANA SMOKE SHOP,"4822 Pacific Avenue
Unit C",Tacoma,Washington,98408,Rep Rally,,11,Shipping,KW#UWIH00Q1Y20KFR,Fulfilled,Commerce,,,,,22518,22518,25610,"77,640",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160330185877,Shipping,233378,UPS,1,CWL Brands,Shipped,KW#UWIH00Q1Y20KFR,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,SMOKE SHOP LIT SMOKING SUPPLIES,"2525 San Pedro Dr NE
IN STORE",Albuquerque,New Mexico,87110,Rep Rally,,207,KB-3000,KW#LXHUROTUT6K92K,Fulfilled,Commerce,,,,,22520,22520,25614,"77,649",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233521,UPS,1,CWL Brands,Shipped,KW#LXHUROTUT6K92K,30,,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-14-2026,499,SMOKE SHOP LIT SMOKING SUPPLIES,"2525 San Pedro Dr NE
IN STORE",Albuquerque,New Mexico,87110,Rep Rally,,11,Shipping,KW#LXHUROTUT6K92K,Fulfilled,Commerce,,,,,22520,22520,25614,"77,695",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160336941137,Shipping,233521,UPS,1,CWL Brands,Shipped,KW#LXHUROTUT6K92K,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,SUNOCO -PRANAMI FOOD MART II,"801 S Columbia Ave
IN STORE",Rincon,Georgia,31326,Rep Rally,,207,KB-3000,KW#CNFEWAUPKTOQQ8,Fulfilled,Commerce,,,,,22521,22521,25615,"77,650",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233552,UPS,1,CWL Brands,Shipped,KW#CNFEWAUPKTOQQ8,30,,10.00,$60.0000,1.00,$60.00,$600.00,$52.45,1.00
01-14-2026,499,SUNOCO -PRANAMI FOOD MART II,"801 S Columbia Ave
IN STORE",Rincon,Georgia,31326,Rep Rally,,197,KB-4002,KW#CNFEWAUPKTOQQ8,Fulfilled,Commerce,,,,,22521,22521,25615,"77,679",KB-4002,342,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,233552,UPS,1,CWL Brands,Shipped,KW#CNFEWAUPKTOQQ8,30,,1.00,$504.0000,1.00,$504.00,$504.00,$119.31,2.00
01-14-2026,499,SUNOCO -PRANAMI FOOD MART II,"801 S Columbia Ave
IN STORE",Rincon,Georgia,31326,Rep Rally,,11,Shipping,KW#CNFEWAUPKTOQQ8,Fulfilled,Commerce,,,,,22521,22521,25615,"77,698",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160331189960,Shipping,233552,UPS,1,CWL Brands,Shipped,KW#CNFEWAUPKTOQQ8,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-14-2026,499,SUNOCO -PRANAMI FOOD MART II,"801 S Columbia Ave
IN STORE",Rincon,Georgia,31326,Rep Rally,,196,KB-3002,KW#JZZHVAMN4KK9Z8,Fulfilled,Commerce,,,,,22522,22522,25616,"77,652",KB-3002,342,Zoom 12PK,Zoom 12PK,Sale,233538,UPS,1,CWL Brands,Shipped,KW#JZZHVAMN4KK9Z8,30,,8.00,$42.0000,1.00,$42.00,$336.00,$129.84,1.00
01-14-2026,499,SUNOCO -PRANAMI FOOD MART II,"801 S Columbia Ave
IN STORE",Rincon,Georgia,31326,Rep Rally,,11,Shipping,KW#JZZHVAMN4KK9Z8,Fulfilled,Commerce,,,,,22522,22522,25616,"77,697",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160337405152,Shipping,233538,UPS,1,CWL Brands,Shipped,KW#JZZHVAMN4KK9Z8,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-14-2026,499,TOBACCO CORNER,"2107 E Main St
IN STORE",Duncan,South Carolina,29334,Rep Rally,,207,KB-3000,KW#DDNSK253HH1EH7,Fulfilled,Commerce,,,,,22523,22523,25617,"77,653",KB-3000,342,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233545,UPS,1,CWL Brands,Shipped,KW#DDNSK253HH1EH7,30,,8.00,$60.0000,1.00,$60.00,$480.00,$41.96,1.00
01-14-2026,499,TOBACCO CORNER,"2107 E Main St
IN STORE",Duncan,South Carolina,29334,Rep Rally,,11,Shipping,KW#DDNSK253HH1EH7,Fulfilled,Commerce,,,,,22523,22523,25617,"77,681",Shipping,342,Shipping,Shipping Tracking: 1Z90V7160316577266,Shipping,233545,UPS,1,CWL Brands,Shipped,KW#DDNSK253HH1EH7,30,,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-15-2026,1418,Viable Alternatives - Nampa,203 Caldwell Blvd,Nampa,Idaho,83651,Viable Alternatives - Nampa,,196,KB-3002,10216,In Progress,admin,,,,,,,25632,"77,708",KB-3002,1205,Zoom 12PK,Zoom 12PK,Sale,233606,Will Call,1,CWL Brands,Entered,10216,10,ADM,0.00,$42.0000,1.00,$39.00,$312.00,$0.00,1.00
01-15-2026,1579,Good Earth Markets,344 W Main St,American Fork,Utah,84003,Good Earth Markets,,213,KB-3004,10221,Fulfilled,BrandonG,,,,,,,25653,"77,770",KB-3004,1363,RAW 12 pk,RAW 12 pk,Sale,233835,UPS,1,CWL Brands,Shipped,10221,30,BG,6.00,$0.0000,1.00,$54.00,$324.00,$0.00,1.00
01-15-2026,1579,Good Earth Markets,344 W Main St,American Fork,Utah,84003,Good Earth Markets,,11,Shipping,10221,Fulfilled,BrandonG,,,,,,,25653,"77,777",Shipping,1363,Shipping,Shipping Tracking: 1Z90V7160318452600,Shipping,233835,UPS,1,CWL Brands,Shipped,10221,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-15-2026,343,WILD SIDE ANN ARBOR-AA2 (MI),209 E Liberty St,Ann Arbor,Michigan,48104,WILD SIDE ANN ARBOR-AA2 (MI),,206,KB-4000,10218,Fulfilled,admin,,,,,,,25635,"77,718",KB-4000,210,Focus MC12,Focus MC12,Sale,233644,UPS,1,CWL Brands,Shipped,10218,30,ADM,2.00,$576.0000,2.00,$669.60,"$1,339.20",$408.77,2.00
01-15-2026,343,WILD SIDE ANN ARBOR-AA2 (MI),209 E Liberty St,Ann Arbor,Michigan,48104,WILD SIDE ANN ARBOR-AA2 (MI),,193,KB-3001,10218,Fulfilled,admin,,,,,,,25635,"77,719",KB-3001,210,Release + Relax 12pk,Release + Relax 12pk,Sale,233644,UPS,1,CWL Brands,Shipped,10218,30,ADM,2.00,$60.0000,2.00,$55.80,$111.60,$33.00,4.00
01-15-2026,343,WILD SIDE ANN ARBOR-AA2 (MI),209 E Liberty St,Ann Arbor,Michigan,48104,WILD SIDE ANN ARBOR-AA2 (MI),,11,Shipping,10218,Fulfilled,admin,,,,,,,25635,"77,728",Shipping,210,Shipping,Shipping Tracking: 1Z90V7160338858073,Shipping,233644,UPS,1,CWL Brands,Shipped,10218,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,6.00
01-15-2026,2026,Numia Healing,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,Numia Healing,Brandon Good,207,KB-3000,10219,Fulfilled,BrandonG,,,,,,,25638,"77,726",KB-3000,1709,Focus+Flow 12PK,Focus+Flow 12PK,Sale,233705,UPS,1,CWL Brands,Shipped,10219,30,BG,3.00,$60.0000,1.00,$60.00,$180.00,$15.73,1.00
01-15-2026,2026,Numia Healing,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,Numia Healing,Brandon Good,11,Shipping,10219,Fulfilled,BrandonG,,,,,,,25638,"77,727",Shipping,1709,Shipping,Shipping,Shipping,233705,UPS,1,CWL Brands,Shipped,10219,30,BG,1.00,$0.0000,1.00,$10.00,$10.00,$0.05,2.00
01-15-2026,2026,Numia Healing,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,Numia Healing,Brandon Good,74,CC Processing,10219,Fulfilled,BrandonG,,,,,,,25638,"77,739",CC Processing,1709,Credit Card Processing Fee,Credit Card Processing Fee,Sale,233705,UPS,1,CWL Brands,Shipped,10219,30,BG,1.00,$0.0000,1.00,$5.70,$5.70,$0.00,3.00
01-15-2026,2026,Numia Healing,"ATTN: Brian
75 S Madison St 
Ste 201",Denver,Colorado,80209,Numia Healing,Brandon Good,11,Shipping,10219,Fulfilled,BrandonG,,,,,,,25638,"77,746",Shipping,1709,Shipping,Shipping Tracking: 1Z90V7160308374311,Shipping,233705,UPS,1,CWL Brands,Shipped,10219,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
